age,workclass,fnlwgt,education,martial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,Class
8,65,44,14,0,19,2,0,1,97,22,9,98,0
3,12,2,13,6,50,3,4,0,89,42,37,54,1
7,19,56,10,2,71,2,2,1,87,22,15,28,1
9,60,23,7,6,99,1,3,0,37,37,2,94,0
1,9,53,6,6,13,0,3,0,93,19,5,8,0
2,57,2,14,1,8,1,0,1,16,26,41,59,1
5,94,60,11,4,69,4,4,0,64,18,47,88,1
3,24,51,13,3,65,4,3,1,53,34,23,68,1
6,86,44,3,3,79,3,0,0,8,6,3,20,1
7,51,33,10,0,60,0,3,0,68,19,28,40,1
5,2,70,9,2,100,4,0,0,83,23,9,60,1
3,0,35,5,6,10,5,2,1,53,4,46,27,0
1,7,58,14,5,49,3,0,0,89,16,77,21,0
9,94,33,13,1,10,2,4,0,52,4,53,51,0
5,45,67,1,3,37,0,3,0,76,10,16,40,1
9,52,13,5,1,46,3,0,1,6,27,54,29,0
9,68,41,3,3,39,3,1,1,86,39,59,71,0
2,99,17,11,5,34,1,3,1,88,25,58,96,0
8,85,61,0,3,43,5,3,0,79,26,21,80,1
8,40,38,11,1,90,4,2,1,67,25,96,64,1
1,34,50,3,6,62,2,3,1,22,2,81,62,0
6,67,5,6,2,52,0,1,0,50,4,98,4,1
2,26,28,3,5,75,3,2,1,11,27,39,79,1
7,6,50,12,1,21,1,1,0,95,39,24,32,1
7,57,62,10,0,22,1,2,1,10,34,99,15,1
5,86,39,15,0,19,0,2,1,78,14,34,4,1
2,36,36,10,1,96,3,4,1,14,10,8,99,0
1,76,17,9,1,37,3,0,0,60,15,60,6,0
3,27,58,1,5,12,4,3,1,97,16,3,96,1
4,36,43,12,0,37,4,3,1,51,24,9,39,0
8,69,5,9,5,45,2,0,0,75,29,12,66,1
5,93,71,12,3,19,0,2,0,70,18,72,44,1
3,33,3,4,4,73,3,4,0,39,14,52,37,0
3,81,32,0,5,44,2,2,0,28,34,25,40,1
6,88,37,11,5,81,2,2,1,98,33,99,91,0
4,26,16,12,6,45,5,0,0,47,8,26,22,1
8,77,58,6,4,65,3,1,0,56,28,54,7,1
2,63,26,6,2,34,2,0,0,54,35,7,17,1
1,83,52,10,6,52,0,2,0,85,23,15,64,0
1,39,33,1,1,31,0,1,0,68,2,42,46,0
3,43,73,1,0,57,0,2,1,38,2,88,19,0
3,86,68,3,4,45,3,0,1,1,13,46,66,1
3,37,24,10,5,32,3,1,0,35,41,94,0,0
9,92,25,13,4,39,4,1,0,36,18,60,100,0
8,22,40,3,6,19,3,4,0,25,1,44,41,1
3,48,21,12,1,31,2,1,0,17,30,28,6,1
6,12,66,7,0,33,1,0,1,68,17,8,97,1
1,29,17,5,5,33,1,0,0,66,23,46,30,1
9,60,23,11,1,34,2,3,1,47,29,21,53,1
4,21,53,4,4,68,3,0,1,15,37,82,10,1
1,78,10,2,4,67,2,2,1,89,43,45,72,0
4,99,46,13,1,94,5,2,0,43,30,29,79,0
4,88,67,9,0,89,4,2,1,65,3,96,65,1
2,7,22,12,5,46,4,4,1,29,30,3,33,0
9,49,48,13,3,1,2,3,1,37,20,22,42,1
9,5,34,13,3,40,1,2,1,49,1,64,66,1
1,55,46,8,5,16,0,0,0,34,21,95,67,1
5,43,8,1,5,36,0,1,0,4,36,45,54,0
9,97,19,15,4,9,5,3,0,59,32,29,11,1
9,91,56,3,4,6,3,1,0,15,18,38,14,0
1,46,5,7,1,46,4,1,0,9,32,18,47,0
8,91,30,15,2,25,3,2,0,26,41,68,31,1
7,26,66,1,6,56,5,3,1,76,5,64,30,0
9,66,51,0,3,0,2,0,0,26,5,54,67,1
4,81,59,6,4,62,2,0,0,87,33,27,10,0
4,74,51,11,3,2,1,0,1,51,42,76,65,1
4,8,26,12,3,92,4,4,1,23,42,37,85,1
2,11,47,4,5,9,4,3,1,46,39,12,36,0
8,37,73,8,2,83,4,4,1,64,6,37,100,0
2,14,62,12,1,24,2,2,1,78,2,48,2,1
9,33,66,1,1,63,2,1,1,35,0,44,76,1
3,92,34,8,0,45,5,1,0,68,5,37,15,0
6,39,53,11,4,64,1,3,1,11,2,63,21,1
5,87,42,9,2,7,3,0,1,50,18,98,90,1
3,64,28,14,6,6,3,3,0,71,17,69,88,0
8,8,33,8,2,55,1,1,1,41,32,2,95,0
6,83,8,10,1,40,4,1,0,3,24,37,28,1
5,9,73,12,1,35,1,2,0,80,19,28,27,1
8,95,11,3,2,70,2,3,1,85,35,90,60,0
1,65,61,8,3,2,2,4,0,92,42,49,8,1
4,72,48,11,6,85,3,3,0,39,17,23,43,1
1,77,10,5,2,76,0,3,0,40,21,85,84,0
5,16,33,11,4,97,0,4,0,43,26,77,48,1
7,74,74,8,2,1,5,4,0,38,32,83,27,1
3,21,67,8,2,61,4,2,0,90,1,74,73,0
5,2,2,8,1,94,4,2,1,80,14,33,97,0
8,42,36,5,6,99,2,0,1,64,0,93,85,0
5,47,70,12,0,0,4,2,1,39,43,7,56,1
1,98,61,4,1,63,5,1,0,36,20,73,96,0
7,48,36,4,1,86,4,0,0,71,26,72,97,1
3,68,11,7,4,60,4,0,0,68,1,56,11,0
9,46,37,12,1,12,4,0,0,41,39,8,65,0
1,49,3,12,1,0,2,1,0,69,27,15,55,0
8,2,0,3,0,60,4,4,0,10,2,87,60,1
2,25,40,2,2,80,1,0,0,14,17,93,87,1
5,28,56,0,3,42,5,1,0,98,27,61,12,1
7,9,55,9,6,28,0,1,0,67,29,69,70,0
3,72,9,4,3,3,4,3,1,71,24,95,32,1
4,14,67,6,3,93,5,1,0,89,12,96,2,1
3,52,37,6,6,36,0,4,0,44,15,43,62,0
8,6,65,3,0,82,5,3,1,19,9,23,90,1
9,82,16,3,6,55,2,2,1,44,5,66,38,1
5,91,21,1,3,95,4,0,1,63,27,89,3,1
9,10,23,0,0,71,0,0,1,36,43,44,98,0
7,69,42,13,5,85,4,1,1,44,13,79,30,1
5,15,19,8,6,56,3,2,1,75,8,14,9,0
2,86,29,5,4,14,3,2,1,29,3,82,4,0
8,27,28,7,3,31,0,4,1,84,20,79,40,0
6,9,56,7,5,1,0,1,0,70,11,22,28,0
2,71,68,13,3,28,5,2,1,23,40,81,4,1
2,89,65,14,6,36,1,4,1,22,0,16,46,1
6,14,8,10,0,82,1,4,1,56,23,65,72,1
7,96,17,7,3,59,1,0,0,83,19,71,67,1
8,76,39,5,1,70,3,0,0,10,23,56,41,1
1,47,55,13,4,56,1,1,0,19,7,16,19,1
6,98,3,10,3,38,5,1,0,83,22,51,57,0
4,85,18,0,1,48,2,0,1,5,40,33,65,1
4,75,27,12,3,52,1,0,0,23,10,38,99,0
9,87,70,3,0,97,2,3,0,48,11,86,8,1
9,51,37,14,2,76,3,0,0,14,33,3,6,1
2,20,41,5,3,9,2,4,0,42,43,78,67,1
3,61,62,6,5,41,2,0,1,60,10,98,71,1
6,86,40,11,6,20,2,1,0,72,30,31,7,0
1,71,25,12,3,69,0,1,1,13,40,48,34,1
8,31,50,7,5,19,0,4,0,33,27,68,97,1
5,35,19,4,4,54,0,2,0,59,37,89,30,1
5,83,32,13,2,45,3,2,1,5,30,25,86,0
8,62,29,11,2,99,0,2,0,18,43,89,68,1
5,63,58,5,4,97,3,2,0,31,4,51,28,0
6,61,21,8,2,35,0,2,0,99,6,20,43,0
4,2,39,4,2,78,2,4,0,66,42,24,6,1
6,73,70,13,6,94,2,3,1,81,15,78,74,0
3,61,46,1,3,59,5,4,1,1,24,12,67,0
3,10,47,7,1,91,3,1,1,26,41,48,8,1
7,87,74,5,5,93,4,4,1,66,38,3,11,1
1,72,38,12,2,98,4,4,1,50,21,40,47,1
8,60,13,10,5,35,3,2,0,56,12,83,35,1
8,26,44,11,3,14,0,0,0,55,33,43,42,0
1,93,59,3,4,98,0,1,1,45,0,49,57,1
3,74,69,11,3,57,5,3,0,31,42,75,29,1
4,84,67,11,4,59,5,3,1,87,41,27,31,1
6,10,24,7,2,89,5,0,1,32,14,17,34,0
4,60,44,4,0,1,4,1,1,59,7,40,92,1
8,89,52,3,0,87,1,1,1,12,38,2,44,1
9,40,19,6,4,56,0,2,1,98,23,46,83,1
7,79,27,0,2,52,5,3,1,65,43,19,59,1
2,39,10,12,6,17,3,3,1,99,1,28,66,0
5,15,28,5,3,30,1,4,0,53,4,20,34,0
4,54,51,1,3,92,3,4,1,71,35,9,65,1
3,42,34,4,2,65,2,3,1,67,36,51,56,0
6,69,68,12,3,64,1,2,0,92,3,88,70,0
4,10,24,8,4,90,4,4,1,22,13,2,15,0
5,88,46,14,0,19,1,3,1,71,5,12,74,0
5,9,44,9,1,82,1,0,0,99,22,59,17,0
3,7,72,0,4,5,0,3,0,30,38,46,70,1
7,52,39,13,3,73,0,0,0,6,43,61,65,1
5,42,24,9,4,22,5,1,0,39,35,6,77,0
1,47,42,15,2,53,4,2,0,39,12,87,24,1
5,74,55,5,4,18,2,2,1,33,4,8,25,1
2,54,5,11,1,56,5,0,0,53,6,21,51,1
1,98,67,4,3,58,4,2,1,22,18,84,5,1
8,52,43,0,3,0,4,4,0,49,2,43,27,1
2,7,41,6,4,80,5,4,1,95,5,42,96,1
9,37,5,10,3,63,3,3,0,4,2,41,60,0
9,45,43,1,0,6,4,0,0,81,21,71,47,1
3,11,67,9,5,57,3,0,0,45,20,44,34,1
3,48,1,2,3,31,0,0,0,88,38,27,61,0
4,87,35,11,3,67,4,4,0,37,9,47,23,1
9,3,17,10,0,34,1,1,0,38,7,97,82,0
4,60,15,2,1,22,0,3,1,25,40,1,91,0
2,36,65,0,5,98,2,2,0,8,3,71,79,0
2,73,17,8,3,36,0,1,1,72,26,47,21,1
9,22,32,13,0,24,3,0,0,0,20,20,76,0
8,7,39,6,1,90,0,0,0,83,38,87,59,0
6,40,28,5,2,27,5,3,0,10,38,11,8,1
9,100,32,12,3,94,4,3,0,38,36,51,89,0
5,16,8,1,0,87,0,1,0,12,5,25,56,1
3,93,15,13,1,23,0,2,0,59,28,79,55,0
1,37,5,14,5,20,3,1,0,15,21,6,28,1
8,61,9,15,1,53,3,4,0,79,21,99,79,0
2,45,74,7,3,34,4,0,0,61,23,13,31,1
5,50,69,6,3,79,0,4,1,39,30,20,32,1
6,51,70,6,5,86,0,4,0,24,37,52,58,0
1,3,24,7,1,77,3,2,1,69,29,91,3,1
5,49,49,7,3,27,0,2,1,24,5,64,84,1
5,80,62,7,4,31,1,2,1,1,4,27,69,0
1,99,13,7,4,19,1,0,1,19,18,37,6,1
6,8,6,14,5,24,2,1,0,74,28,67,85,1
1,31,39,0,6,23,5,1,0,41,2,79,89,1
7,37,1,9,5,21,1,2,0,4,21,56,61,1
2,38,10,7,4,4,0,2,0,27,7,13,63,0
2,81,44,3,1,24,3,3,1,95,25,60,1,0
4,88,32,1,1,6,4,4,1,87,6,42,62,1
9,52,70,5,0,1,5,4,1,38,30,43,14,0
8,84,37,13,5,65,1,1,0,73,4,73,50,1
7,34,52,14,1,32,2,0,0,30,34,95,2,0
1,8,10,5,6,13,2,0,1,59,16,22,100,0
9,64,17,7,2,65,0,0,0,42,23,43,85,0
4,82,37,1,3,31,4,0,0,62,26,13,39,1
3,55,17,6,5,66,4,3,0,15,36,8,21,1
1,80,64,12,1,74,3,0,0,35,31,63,14,1
6,71,12,7,4,35,4,0,0,68,2,4,81,1
3,78,42,13,1,82,4,3,1,66,32,80,67,1
6,52,69,4,1,75,0,1,1,12,28,85,24,1
7,67,58,2,4,62,2,2,1,82,27,32,12,1
7,68,62,11,2,81,0,4,1,43,22,34,73,1
4,98,40,11,1,36,4,4,1,89,1,90,54,1
1,73,28,15,4,50,5,0,1,78,5,53,87,0
7,20,28,13,3,100,0,4,1,10,38,80,43,1
3,51,14,8,2,100,3,0,1,64,2,31,51,0
1,82,69,9,3,51,1,1,1,98,33,79,15,1
8,43,24,12,6,50,3,0,1,41,17,50,42,1
9,24,38,5,4,46,3,3,1,43,17,21,6,1
6,90,29,5,2,14,5,1,0,71,21,78,19,0
8,12,41,8,4,10,3,1,1,3,8,47,18,1
2,27,35,5,2,11,5,1,0,57,24,30,38,1
4,76,36,12,0,3,2,4,0,34,24,35,53,0
7,68,34,8,6,73,4,1,0,56,0,97,40,1
9,86,42,11,5,80,5,0,1,48,3,7,71,0
7,12,47,12,1,42,5,4,1,92,26,8,10,0
4,7,71,14,0,72,4,3,1,42,2,50,77,0
8,15,30,7,4,74,2,1,0,94,35,54,100,1
3,47,65,11,2,80,2,2,0,76,12,38,7,0
5,21,31,15,6,20,3,0,0,69,5,89,90,0
9,91,14,13,5,34,2,4,1,63,41,98,75,0
6,59,68,8,4,48,0,2,0,69,11,64,1,0
7,64,46,7,3,9,1,0,1,46,35,68,48,1
5,99,51,4,0,97,0,2,0,29,28,27,18,0
6,71,13,14,4,31,5,1,1,13,21,60,75,0
9,33,65,12,1,2,4,3,0,35,0,47,60,0
1,50,44,15,3,73,5,0,0,88,15,66,4,0
5,96,20,12,6,32,4,2,1,10,18,15,12,0
6,41,65,10,1,14,1,3,1,8,40,40,28,0
6,96,65,2,6,0,2,3,0,88,8,12,14,1
5,12,36,7,6,63,0,4,1,12,29,25,79,0
4,5,56,3,1,62,1,2,0,61,38,15,11,0
9,57,10,6,0,27,1,2,1,36,24,90,77,0
7,74,3,10,1,84,2,1,1,13,34,23,37,1
9,64,38,15,4,64,3,2,0,39,29,73,17,0
1,26,37,7,3,64,5,4,0,34,34,75,9,1
8,31,22,0,1,8,1,0,1,34,3,70,34,0
8,94,19,9,3,76,1,1,1,12,6,41,9,1
9,34,17,0,3,71,4,0,0,36,8,45,52,1
1,82,5,11,1,35,1,3,1,42,10,48,55,0
1,51,65,15,3,88,4,3,0,7,42,79,50,1
9,62,9,15,5,49,1,3,1,29,3,92,4,0
8,24,34,12,3,84,4,0,0,43,35,60,25,0
3,43,74,4,3,39,1,3,0,10,33,72,77,1
8,42,34,2,1,92,5,2,0,54,12,67,11,1
2,70,56,6,5,92,5,1,1,4,28,13,97,1
7,27,50,9,4,23,3,4,1,92,29,77,92,1
9,69,62,9,4,43,0,0,1,56,25,15,7,0
4,82,61,11,3,59,4,0,1,22,12,19,65,1
8,44,65,9,2,87,4,4,1,15,30,80,49,0
2,37,59,10,5,95,2,2,0,14,4,42,66,1
2,3,53,8,6,10,4,4,0,4,31,43,71,0
4,55,63,12,6,68,5,4,1,41,35,49,37,0
5,86,53,0,5,91,5,4,1,52,1,26,88,1
4,56,24,7,0,12,3,1,0,19,41,11,5,0
8,5,8,1,5,11,1,2,0,74,34,14,43,1
8,16,64,9,3,53,1,3,0,82,35,73,44,1
3,8,20,14,3,84,0,1,1,46,7,72,48,0
4,1,14,6,2,4,4,1,1,19,5,9,70,0
1,90,42,8,6,26,4,0,1,85,42,12,69,0
3,76,74,14,2,4,4,0,1,85,6,30,35,1
6,22,68,7,1,6,4,3,0,23,35,69,38,0
3,56,62,13,4,53,4,0,1,46,16,41,23,1
5,63,41,3,6,15,0,0,1,50,43,81,80,0
9,92,35,11,1,24,5,4,0,86,24,1,47,0
3,48,15,14,4,52,2,1,1,45,2,17,56,0
8,85,73,7,6,51,5,3,1,42,14,6,86,0
2,93,23,3,5,96,5,0,1,81,28,42,89,1
1,72,3,15,6,7,1,1,1,61,8,2,34,0
5,69,0,13,0,75,1,0,1,76,14,65,95,0
4,28,8,3,5,98,3,1,1,30,2,46,98,0
3,97,60,2,5,58,2,0,0,32,42,91,14,0
1,62,60,1,1,95,1,3,1,69,6,14,42,0
5,46,7,4,2,65,3,1,0,77,11,75,49,0
3,61,1,0,2,7,4,3,0,61,34,68,2,0
7,41,32,10,0,13,2,0,0,34,0,67,52,1
1,90,5,1,0,37,4,2,0,68,8,38,22,0
1,44,6,3,4,38,5,2,1,4,38,89,22,0
2,9,63,3,6,37,1,0,0,93,34,62,23,0
3,16,49,11,6,87,5,0,1,6,42,92,36,1
5,13,4,7,0,23,3,2,1,86,42,81,16,0
7,13,64,11,4,84,3,2,1,48,42,74,28,0
5,56,57,10,5,46,2,4,1,22,20,24,53,1
3,10,40,0,4,38,4,4,0,38,24,58,29,1
7,24,43,11,2,38,5,0,0,54,10,6,100,0
1,81,66,0,6,98,2,0,0,60,37,84,100,1
2,32,20,0,1,79,4,2,0,58,13,82,57,1
1,57,36,7,1,38,1,4,0,80,12,73,30,0
1,93,27,11,3,3,2,1,0,67,2,53,53,1
3,50,21,1,1,58,4,1,1,75,11,49,96,1
8,26,52,2,5,0,4,0,1,54,30,92,49,0
4,38,74,13,3,22,2,4,0,98,1,43,38,1
9,36,28,5,0,20,2,0,0,42,31,61,7,0
7,69,60,2,2,95,1,3,1,94,38,40,27,1
1,49,70,1,0,22,4,2,0,28,24,99,70,1
2,53,40,0,3,42,4,4,1,98,8,20,44,0
4,45,39,4,3,58,3,4,1,16,17,62,11,0
7,81,58,8,6,34,5,3,0,89,7,80,60,0
1,45,17,3,6,54,5,2,1,98,0,9,48,0
9,6,34,0,3,44,3,2,1,79,11,79,24,0
3,46,14,2,6,26,0,3,0,89,36,90,59,1
4,6,38,3,0,68,5,4,0,87,15,34,99,0
9,95,5,3,6,9,0,4,0,18,19,96,93,1
4,93,65,14,3,28,1,2,0,9,19,88,100,0
6,25,57,4,0,84,2,4,1,69,10,88,68,0
4,25,40,6,4,23,0,3,1,80,6,71,13,0
9,49,43,1,5,17,3,0,0,79,21,65,80,0
3,63,50,11,3,48,3,4,0,22,9,92,73,0
3,92,46,12,6,32,2,2,1,89,21,53,72,0
8,28,32,14,0,53,3,4,1,79,7,57,0,1
4,64,67,3,0,52,1,3,1,23,29,29,73,0
8,77,43,3,1,88,0,1,1,54,12,39,67,1
5,62,74,14,5,79,5,0,1,81,17,3,67,0
1,73,25,0,3,85,1,1,1,79,9,75,95,0
6,96,10,6,5,57,1,1,0,18,6,74,98,1
7,94,0,11,0,38,2,4,0,61,4,83,45,1
6,2,16,11,0,5,1,1,1,58,39,34,81,1
3,17,49,10,3,54,4,3,1,33,26,70,98,1
6,13,28,12,0,24,1,2,1,18,38,5,48,1
4,31,25,13,1,6,0,1,1,5,3,42,59,1
2,5,18,15,1,57,3,3,0,7,34,87,3,0
3,35,27,0,3,10,4,3,0,68,16,29,10,0
4,83,30,0,6,96,5,0,1,12,17,1,51,0
7,60,3,11,3,1,5,1,1,71,22,99,41,0
3,12,35,15,2,28,2,0,0,98,26,74,54,1
3,35,33,7,2,47,1,1,1,3,36,55,58,1
7,1,35,15,3,26,5,3,0,77,24,89,80,0
4,44,74,15,6,11,2,0,0,63,6,41,58,1
5,85,31,7,3,30,2,4,0,35,21,35,25,0
5,97,11,0,6,10,5,4,0,95,40,77,24,1
6,62,23,4,4,59,1,3,1,72,6,76,95,1
7,85,30,1,2,96,0,0,1,62,7,46,75,1
9,67,33,7,2,13,4,4,1,60,33,2,90,1
3,65,69,14,3,100,1,4,1,80,28,12,47,0
5,77,12,1,3,18,3,2,0,46,13,14,11,0
2,15,16,11,6,37,2,3,1,9,40,13,88,0
4,54,49,15,5,25,1,2,1,60,28,67,8,0
8,94,65,9,5,34,3,2,0,92,40,86,88,0
1,2,53,8,5,71,2,3,0,35,43,61,8,0
4,61,60,14,5,57,4,3,1,84,5,64,26,0
7,71,36,4,5,65,4,3,0,3,21,36,62,1
4,26,48,6,1,72,1,1,1,31,38,91,30,0
3,44,8,8,3,19,4,4,1,8,15,89,93,0
3,35,17,0,4,69,2,3,1,2,33,6,45,1
7,61,13,14,3,47,5,0,1,48,26,4,48,0
8,13,45,2,6,8,0,4,1,69,37,9,44,1
9,23,35,1,3,76,3,1,0,25,38,91,84,1
9,19,71,5,4,16,1,2,1,73,36,9,24,1
2,100,47,2,4,66,5,1,0,75,15,66,94,1
1,31,48,12,0,67,4,1,1,49,22,93,23,0
3,55,30,12,3,57,4,1,0,28,17,74,64,1
4,64,2,8,4,10,0,3,1,16,26,74,30,0
4,92,39,2,6,25,5,3,0,77,17,77,45,1
4,26,34,2,4,79,2,3,1,82,3,62,64,1
7,49,23,15,0,57,3,3,1,6,5,39,23,1
5,18,47,15,5,50,2,3,1,57,26,56,22,1
3,65,51,12,5,74,5,2,0,91,16,99,90,0
8,84,49,15,0,75,1,0,0,24,19,12,53,0
4,60,5,7,6,3,2,4,1,34,18,94,92,0
2,7,12,8,3,0,4,3,0,36,22,14,97,1
9,51,36,4,4,29,1,4,0,67,38,74,86,0
6,32,1,1,2,84,1,4,0,6,26,24,4,1
8,58,51,9,2,17,0,4,0,37,24,82,50,1
7,53,46,12,0,91,4,2,0,15,11,34,21,1
9,78,31,9,3,89,4,4,1,11,37,55,22,0
2,31,60,15,6,27,2,0,0,90,37,8,68,0
2,22,13,6,2,34,3,2,1,38,24,42,93,1
8,15,56,11,0,19,5,4,1,68,27,60,92,0
1,8,13,4,6,95,4,1,1,61,40,91,5,1
1,53,5,15,6,25,5,2,0,91,7,43,18,1
2,40,21,11,1,58,3,1,0,2,23,97,78,0
4,41,23,15,0,36,3,1,1,41,35,23,16,0
2,88,29,15,0,14,3,2,1,76,10,69,95,1
2,36,54,11,5,22,5,3,1,96,21,94,21,0
6,74,20,14,4,40,0,0,0,68,28,10,1,1
2,76,24,7,0,90,4,2,0,42,19,45,51,0
3,26,17,1,1,100,2,1,1,98,10,62,9,0
7,51,9,4,4,62,0,0,0,29,37,78,53,0
2,62,1,4,2,3,0,1,0,28,0,24,13,0
2,9,54,11,4,87,0,0,0,52,3,91,44,0
1,49,74,4,5,91,2,3,0,51,35,77,84,0
6,38,23,5,1,48,0,2,1,83,29,20,41,0
8,82,66,8,6,65,2,3,1,50,10,68,78,1
5,60,68,9,5,87,5,2,1,66,6,45,78,1
2,7,17,7,4,52,5,4,0,41,22,82,37,1
7,93,44,14,3,13,2,2,0,86,3,14,53,1
2,33,26,3,1,27,4,0,1,43,31,71,75,0
9,3,48,0,1,73,3,4,0,94,42,72,53,0
3,40,42,14,5,19,1,1,0,83,41,96,68,1
7,44,9,9,5,74,3,3,1,29,4,95,41,1
1,51,17,2,1,81,2,4,1,95,17,72,19,1
2,75,59,11,0,86,3,4,1,88,33,50,76,0
6,42,17,10,1,15,2,4,0,74,33,9,42,1
5,75,34,7,1,85,4,2,0,23,10,82,53,1
1,94,22,7,2,3,3,3,0,98,6,39,66,0
5,12,56,14,6,74,5,4,1,4,27,98,9,1
3,53,15,5,2,71,0,3,0,92,33,45,55,0
3,13,34,11,4,29,0,2,1,83,26,88,1,1
2,0,38,15,5,4,3,2,0,51,1,41,33,0
9,40,61,11,6,35,5,2,0,25,37,61,75,0
8,44,45,14,4,69,2,1,0,93,42,94,29,1
8,16,72,5,2,19,5,0,1,46,26,7,88,0
8,35,18,12,5,30,4,1,0,64,15,37,58,0
5,29,0,5,1,13,1,4,1,94,42,35,40,0
1,76,44,13,2,23,1,3,1,78,37,96,95,1
1,3,46,0,2,29,1,3,0,2,41,46,37,1
1,93,31,1,2,91,2,1,1,94,33,47,56,0
9,51,1,1,4,36,5,2,1,62,6,76,25,0
4,71,21,13,0,10,1,0,1,50,5,56,49,1
8,21,66,1,4,50,3,0,0,68,19,35,95,1
7,67,8,0,6,41,4,2,1,52,20,54,76,0
7,66,49,3,4,23,5,0,0,38,12,96,67,0
1,47,6,7,0,93,0,3,0,10,5,80,100,1
7,46,17,13,0,9,1,2,0,54,9,33,71,0
4,22,67,1,5,58,4,3,0,88,30,90,44,0
3,21,66,1,1,0,4,4,1,6,13,35,44,0
3,56,58,4,2,90,5,2,1,5,4,37,29,0
8,51,31,15,5,38,0,0,1,67,11,24,47,1
7,22,26,3,6,95,1,0,0,26,38,26,95,1
1,81,64,10,4,68,0,0,1,85,4,76,51,0
9,27,57,2,0,85,2,1,1,44,28,15,41,0
8,26,45,2,4,99,1,4,1,86,9,98,69,0
6,15,18,5,6,81,2,3,1,57,23,48,22,0
7,70,66,11,5,59,4,0,1,51,0,80,92,0
2,41,59,4,5,81,2,2,1,41,42,49,83,0
8,43,35,1,6,97,5,2,0,77,13,78,17,1
5,80,17,8,1,71,0,0,0,11,10,86,75,1
6,27,10,7,5,67,2,2,0,13,0,14,68,0
5,41,12,3,5,82,2,1,0,70,36,73,73,0
3,77,4,14,5,32,5,3,0,10,43,94,59,0
3,83,17,14,5,88,2,4,1,12,14,17,78,1
3,69,53,11,1,56,0,0,0,88,1,56,20,0
9,1,16,8,1,100,3,3,1,82,24,34,14,0
9,7,40,10,2,91,0,2,1,17,15,28,65,0
8,31,11,4,2,62,0,4,1,18,43,61,28,0
5,77,1,0,0,1,4,1,1,58,34,59,92,1
9,75,58,4,4,39,4,0,1,72,34,11,49,0
2,99,1,7,3,89,2,1,1,23,26,2,81,0
7,38,71,4,5,10,2,1,1,80,33,98,58,1
7,76,30,9,4,24,5,4,0,93,8,34,25,1
5,38,54,3,3,72,1,2,1,99,26,38,41,1
2,16,9,7,4,59,2,0,1,35,32,37,28,1
9,93,32,15,2,29,5,0,0,2,8,30,30,1
5,89,42,9,3,75,2,0,0,26,17,47,56,0
8,4,62,15,2,63,3,1,0,6,0,19,51,1
6,28,69,11,3,68,4,4,1,22,31,54,22,1
4,38,24,13,3,41,3,0,1,43,31,62,4,1
4,55,22,1,1,23,2,0,0,84,12,46,99,1
2,59,8,7,3,52,5,1,1,97,22,34,43,1
1,81,32,15,6,79,3,0,0,80,17,84,32,1
3,51,41,4,4,49,5,1,0,55,14,12,79,1
1,66,34,5,0,73,2,0,1,66,9,69,37,0
5,67,52,5,2,71,4,3,1,25,23,97,68,0
8,53,5,2,4,75,3,4,1,74,6,71,59,0
3,56,14,9,4,70,4,4,0,33,33,97,14,0
5,46,70,5,0,64,4,3,0,26,30,13,14,0
3,27,67,3,0,2,1,3,0,8,15,62,2,0
7,53,70,13,0,55,1,2,1,79,2,71,31,1
3,40,5,12,1,70,1,4,1,98,28,1,30,1
3,41,48,10,3,15,0,2,1,41,9,94,7,1
5,61,9,7,6,4,3,1,1,88,4,1,40,1
5,37,68,7,4,64,0,4,0,94,32,91,82,0
6,47,51,5,3,42,2,2,0,76,1,68,96,0
9,93,32,10,6,41,1,2,0,58,29,30,62,1
9,90,73,10,1,44,0,4,0,1,17,86,77,1
1,14,27,11,3,38,2,2,0,63,13,71,35,1
1,67,67,3,6,86,2,2,0,49,36,22,47,0
7,74,0,8,3,55,0,0,0,47,34,78,89,1
8,4,39,6,5,65,5,2,1,60,32,86,30,0
5,37,40,5,6,52,2,4,0,55,23,66,47,1
9,4,2,6,1,29,0,0,0,72,43,41,8,1
7,4,69,10,4,34,2,1,0,68,22,34,11,1
4,42,62,1,4,11,5,4,1,36,18,74,78,0
4,73,59,3,1,76,0,3,1,48,22,32,74,1
5,38,47,2,4,20,2,3,1,47,8,32,28,0
2,9,12,5,0,29,2,1,0,73,32,85,56,1
5,46,17,10,4,66,4,3,0,23,28,91,32,1
7,83,60,10,4,44,5,4,1,41,43,82,98,0
3,94,21,13,4,38,3,3,1,43,17,64,31,1
3,82,65,12,6,57,2,0,0,92,13,4,7,1
7,44,8,5,2,18,4,3,1,41,13,17,71,1
1,33,27,9,4,58,1,4,0,68,19,60,98,0
2,14,15,15,6,35,1,1,0,39,34,59,6,1
1,58,38,8,4,72,0,4,0,37,38,60,76,1
7,57,7,6,5,16,3,4,1,84,36,69,34,0
9,30,54,10,1,79,5,2,1,30,2,93,59,1
4,72,4,0,0,46,5,2,0,97,7,15,98,0
3,27,19,15,0,46,3,0,1,83,40,9,84,0
8,89,43,15,6,69,0,4,0,87,12,29,51,0
5,92,17,5,3,89,1,4,0,83,18,39,0,1
6,93,32,9,1,68,5,1,1,86,27,63,13,0
8,82,0,4,5,19,1,1,1,45,21,83,35,0
8,83,19,12,0,91,5,2,0,91,30,86,65,1
